class_id,preferred_label,synonyms,obsolete,parents
http://opendata.inra.fr/AnimalDiseasesOnto/AG162,Pneumocystis carinii,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/champignon
http://opendata.inra.fr/AnimalDiseasesOnto/MA363,Nematodosis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MA322,Vibriosis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MA431,Avian nephritis viral infection,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MA369,Sphaerothecose,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MH519,Avian chlamydiosis (Poultry),Avian chlamydiosis|Psittacosis|Parrot fever|Ornithosis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA13
http://opendata.inra.fr/AnimalDiseasesOnto/MA212,Wax moth,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MA141,Ringworm ou tinea,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/AG485,Bonamia ostreae,NA,FALSE,http://www.w3.org/2002/07/Haplosporidie
http://opendata.inra.fr/AnimalDiseasesOnto/AG230,Wesselsbron disease virus,Wesselsbron virus,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/virus
http://opendata.inra.fr/AnimalDiseasesOnto/AG375,Pasteurella skyensis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/bacterie
http://opendata.inra.fr/AnimalDiseasesOnto/AG277,Spiroplasma apis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/bacterie
http://opendata.inra.fr/AnimalDiseasesOnto/MH384,Equine viral rhinopneumonitis (Equidae),Equine viral rhinopneumonitis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA107
http://opendata.inra.fr/AnimalDiseasesOnto/MA50,Mastitis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MH128,Japanese encephalitis (Equidae),Japanese encephalitis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA88
http://opendata.inra.fr/AnimalDiseasesOnto/AG760,Anatid herpesvirus 1,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/virus
http://opendata.inra.fr/AnimalDiseasesOnto/MH550,Lymphoid Leukosis (Poultry),Avian Leukosis|Lymphoid Leukosis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA422
http://opendata.inra.fr/AnimalDiseasesOnto/MH53,"Campylobacteriosis (Sheep, Goat)",campylobacteriosis abortions|Campylobacteriosis|Infectious campylobacteriosis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA152
http://opendata.inra.fr/AnimalDiseasesOnto/AG3199,Porcine parvovirus,PPV,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/virus
http://opendata.inra.fr/AnimalDiseasesOnto/MH274,Porcine Hemagglutinating Encephalomyelitis (Swine),Porcine Hemagglutinating Encephalomyelitis|Coronaviral encephalomyelitis|Vomiting and wasting disease,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA257
http://opendata.inra.fr/AnimalDiseasesOnto/AG443,Tetramicra brevifilum,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/myxozoaire
http://opendata.inra.fr/AnimalDiseasesOnto/AG2,Actinomyces bovis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/bacterie
http://opendata.inra.fr/AnimalDiseasesOnto/MA197,Verminous bronchitis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MH42,Fungal disease (Fish),Fungal disease,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA332
http://opendata.inra.fr/AnimalDiseasesOnto/Caprin,Goat,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/ProductionAnimal
http://opendata.inra.fr/AnimalDiseasesOnto/MA254,Glässer's Disease,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/AG283,Berkeley Bee Virus,BBV,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/virus
http://opendata.inra.fr/AnimalDiseasesOnto/MA374,Larval clinostomosis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MA333,Bucephalosis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MA442,Syngamiasis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MA223,Arkansas bee virus,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MH15,Bovine Anaplasmosis (Cattle),Bovine Anaplasmosis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA4
http://opendata.inra.fr/AnimalDiseasesOnto/AG241,Mycoplasma capricolum subsp. capripneumoniae,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/bacterie
http://opendata.inra.fr/AnimalDiseasesOnto/MH460,Trombiculosis (Cattle),Trombiculiasis|Trombiculidiasis|Trombiculosis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA80
http://opendata.inra.fr/AnimalDiseasesOnto/MH44,Bovine respiratory disease (Cattle),BRD|Bovine respiratory disease,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA9
http://opendata.inra.fr/AnimalDiseasesOnto/AG469,Pleistophora spp.,NA,FALSE,http://www.w3.org/2002/07/Microspora
http://opendata.inra.fr/AnimalDiseasesOnto/MH216,Hirudinosis (Fish),Hirudinosis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA350
http://opendata.inra.fr/AnimalDiseasesOnto/AG745,Mycoplasma mycoides subsp. mycoides,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/mycoplasme
http://opendata.inra.fr/AnimalDiseasesOnto/MH106,Porcine Epidemic Diarrhea (Swine),PED|Porcine Epidemic Diarrhea,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA242
http://opendata.inra.fr/AnimalDiseasesOnto/MA161,Dictyocaulosis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/AG188,Erysipelothrix rhusiopathiae,Insidiosa,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/bacterie
http://opendata.inra.fr/AnimalDiseasesOnto/MH76,Malignant Catarrhal Fever (Cattle),Malignant Catarrhal Fever|Catarrhal fever|Gangrenous coryza|Malignant head catarrh|Snotsiekte,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA15
http://opendata.inra.fr/AnimalDiseasesOnto/MA265,pityriasis rosea,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/AG71,Lucilia sericata,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/parasite
http://opendata.inra.fr/AnimalDiseasesOnto/MH185,Chorioptic Mange (Cattle),Leg Mange|Chorioptic Mange,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA33
http://opendata.inra.fr/AnimalDiseasesOnto/AG354,Carnobacterium maltaromaticum,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/bacterie
http://opendata.inra.fr/AnimalDiseasesOnto/MH65,Coccidiosis hepatitis (Rabbit),Coccidiosis hepatitis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA117
http://opendata.inra.fr/AnimalDiseasesOnto/MA167,Enterotoxemia in adult,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/AG750,Haematopinus eurysternus,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/parasite
http://opendata.inra.fr/AnimalDiseasesOnto/MH388,Salmonellosis (Cattle),Salmonellosis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA68
http://opendata.inra.fr/AnimalDiseasesOnto/MH408,Cutaneous Staphyloccoci (Rabbit),Cutaneous Staphyloccoci,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA70
http://opendata.inra.fr/AnimalDiseasesOnto/AG756,Porcine Epidemic Diarrhea virus,PEDV,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/virus
http://opendata.inra.fr/AnimalDiseasesOnto/MA187,"Sheep, Goat ked attack",NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MH41,"Botulism (Sheep, Goat)",Limberneck|Botulism,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA8
http://opendata.inra.fr/AnimalDiseasesOnto/MA353,Ichthyophthiriosis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MA243,Swine dysentery,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MA145,Pulmonary adenomatosis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MH273,Winter ulcer disease (Fish),Winter ulcer disease,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA311
http://opendata.inra.fr/AnimalDiseasesOnto/AG152,Clostridium spiroforme,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/bacterie
http://opendata.inra.fr/AnimalDiseasesOnto/ascomycete,ascomycete,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/PathogenicAgent
http://opendata.inra.fr/AnimalDiseasesOnto/AG199,Eimeria crandallis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/protozoaire
http://opendata.inra.fr/AnimalDiseasesOnto/AG261,Nosema apis Zander,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/champignon
http://opendata.inra.fr/AnimalDiseasesOnto/MA359,Nematodosis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MA421,Chicken Mite,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MA311,Winter ulcer disease,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/nimavirus,nimavirus,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/PathogenicAgent
http://opendata.inra.fr/AnimalDiseasesOnto/MH486,Acute bee paralysis virus (Bee),Acute bee paralysis virus,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA221
http://opendata.inra.fr/AnimalDiseasesOnto/MA11,Bovine Genital Campylobacteriosis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/AG267,Galerria Mellonella,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Lepidoptere
http://opendata.inra.fr/AnimalDiseasesOnto/AG365,Francisella spp.,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/bacterie
http://opendata.inra.fr/AnimalDiseasesOnto/MH91,"Bladder worm (Sheep, Goat)",Bladder worm,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA154
http://opendata.inra.fr/AnimalDiseasesOnto/MH419,Strongyloidiasis (Cattle),Strongyloidiasis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA74
http://opendata.inra.fr/AnimalDiseasesOnto/ronivirus,ronivirus,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/PathogenicAgent
http://opendata.inra.fr/AnimalDiseasesOnto/AG21,Eimeria bovis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/protozoaire
http://opendata.inra.fr/AnimalDiseasesOnto/AG734,Goose parvovirus,GPV,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/virus
http://opendata.inra.fr/AnimalDiseasesOnto/MA198,Fleece rot,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/AG240,Border disease virus,BDV,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/virus
http://opendata.inra.fr/AnimalDiseasesOnto/MA269,atrophic rhinitis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MA331,Asian fish tapeworm,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/AG287,DWV,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/virus
http://opendata.inra.fr/AnimalDiseasesOnto/MH93,Nematodosis (Fish),Nematodosis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA359
http://opendata.inra.fr/AnimalDiseasesOnto/MA49,Mastitis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/AG130,Horsepox Virus,HSPV,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/virus
http://opendata.inra.fr/AnimalDiseasesOnto/AG385,Streptococcus iniae,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/bacterie
http://opendata.inra.fr/AnimalDiseasesOnto/AG6,Aspergillus fumigatus,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/champignon
http://opendata.inra.fr/AnimalDiseasesOnto/AG453,Candida spp.,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/eumycetes_ascomycetes
http://opendata.inra.fr/AnimalDiseasesOnto/AG343,Erythrocytic necrosis virus,ENV,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/iridovirus
http://opendata.inra.fr/AnimalDiseasesOnto/MA156,Ovine pox disease,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MH284,"Mastitis (Sheep, Goat)",Mastitis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA47
http://opendata.inra.fr/AnimalDiseasesOnto/MA432,Duck Viral Enteritis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/AG521,Staphylococcus spp.,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/bacterie
http://opendata.inra.fr/AnimalDiseasesOnto/MH43,"Dictyocaulosis (Sheep, Goat)",Lungworm infection|Dictyocaulosis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA161
http://opendata.inra.fr/AnimalDiseasesOnto/MH450,"Toxoplasmosis (Sheep, Goat)",Toxoplasmosis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA78
http://opendata.inra.fr/AnimalDiseasesOnto/AG411,Schistocephalus solidus,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/cestode
http://opendata.inra.fr/AnimalDiseasesOnto/AG1,Actinobacillus lignieresii,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/bacterie
http://opendata.inra.fr/AnimalDiseasesOnto/MA222,Acute paralysis virus,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/AG172,Treponema paraluiscuniculi,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/bacterie
http://opendata.inra.fr/AnimalDiseasesOnto/MH399,Hemorrhagic septicemia (Cattle),HS|Hemorrhagic septicemia,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA69
http://opendata.inra.fr/AnimalDiseasesOnto/MH37,Besnoitiosis (Cattle),Besnoitiosis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA7
http://opendata.inra.fr/AnimalDiseasesOnto/MA99,Epizootic lymphangite,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MH217,Bovine hypodermosis (Cattle),Hypodermosis|Warble fly infestation|Bovine hypodermosis|Cattle hypodermosis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA37
http://opendata.inra.fr/AnimalDiseasesOnto/MH461,Trombiculiasis (Rabbit),Trombicula automnalis infection|Trombiculiasis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA80
http://opendata.inra.fr/AnimalDiseasesOnto/AG289,Kashmir Bee Virus,KBV,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/virus
http://opendata.inra.fr/AnimalDiseasesOnto/MH26,"Nonsuppurative polyarthritis (Sheep, Goat)",Joint-ill|Nonsuppurative polyarthritis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA149
http://opendata.inra.fr/AnimalDiseasesOnto/Volaille,Poultry,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/ProductionAnimal
http://opendata.inra.fr/AnimalDiseasesOnto/MH107,Bovine Viral Diarrhea (Cattle),MD|BVD|Mucosal Disease|Bovine Viral Diarrhea|Bovine Viral diarrhoea,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA23
http://opendata.inra.fr/AnimalDiseasesOnto/MA162,Lamb dysentery,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MA260,Swine Lungworm Infection,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MH180,Furunculosis (Fish),Furunculosis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA392
http://opendata.inra.fr/AnimalDiseasesOnto/AG93,Trypanosoma vivax,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/protozoaire
http://opendata.inra.fr/AnimalDiseasesOnto/MA375,Fish-borne trematodosis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/iridovirus,iridovirus,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/PathogenicAgent
http://opendata.inra.fr/AnimalDiseasesOnto/AG355,Flavobacterium columnare,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/bacterie
http://opendata.inra.fr/AnimalDiseasesOnto/AG396,Vibrio vulnificus,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/bacterie
http://opendata.inra.fr/AnimalDiseasesOnto/MH295,Glanders (Equidae),Glanders,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA102
http://opendata.inra.fr/AnimalDiseasesOnto/AG464,Gnathostoma,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/nematode
http://opendata.inra.fr/AnimalDiseasesOnto/AG174,Microsporum canis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/champignon
http://opendata.inra.fr/AnimalDiseasesOnto/AG32,Bovine viral diarrhea virus,Mucosal disease virus|Bovine viral diarrhoea virus,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/virus
http://opendata.inra.fr/AnimalDiseasesOnto/AG740,Klebsiella,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/bacterie
http://opendata.inra.fr/AnimalDiseasesOnto/MA443,Infectious synovitis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MA140,Venereal Sprirochetosis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MA354,Kudoasis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MH63,Sheep pox (Sheep),Sheep pox,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA155
http://opendata.inra.fr/AnimalDiseasesOnto/MH228,"Perennial ryegrass staggers (Sheep, Goat)",Perennial ryegrass staggers,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA178
http://opendata.inra.fr/AnimalDiseasesOnto/MA60,Pneumonic Pasteurellosis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MH518,Capillariasis (Poultry),Capillariasis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA449
http://opendata.inra.fr/AnimalDiseasesOnto/AG194,Coenurus cerebralis,CNS,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/parasite
http://opendata.inra.fr/AnimalDiseasesOnto/MA244,Nipah Virus Disease,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MH52,Bovine Genital Campylobacteriosis (Cattle),Bovine Genital Campylobacteriosis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA11
http://opendata.inra.fr/AnimalDiseasesOnto/champignon,champignon,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/PathogenicAgent
http://opendata.inra.fr/AnimalDiseasesOnto/AG360,Flavobacterium branchiophilum,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/bacterie
http://opendata.inra.fr/AnimalDiseasesOnto/AG262,Nosema ceranae,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/champignon
http://opendata.inra.fr/AnimalDiseasesOnto/MH481,Abalone icosahedral virus disease (Mollusc),Abalone icosahedral virus disease,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA391
http://opendata.inra.fr/AnimalDiseasesOnto/MH487,Slow bee paralysis virus (Bee),SBPV|Slow bee paralysis virus,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA231
http://opendata.inra.fr/AnimalDiseasesOnto/AG366,Lactococcus garvieae,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/bacterie
http://opendata.inra.fr/AnimalDiseasesOnto/MH8,"Pulmonary adenomatosis (Sheep, Goat)",Pulmonary adenomatosis|Jaagsiekte,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA145
http://opendata.inra.fr/AnimalDiseasesOnto/MH409,Stephanofilariasis (Cattle),Stephanofilariasis|Filarial dermatitis of cattle,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA71
http://opendata.inra.fr/AnimalDiseasesOnto/AG475,Aphanomyces invadans,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/oomycete
http://opendata.inra.fr/AnimalDiseasesOnto/AG751,Linognatus vituli,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/parasite
http://opendata.inra.fr/AnimalDiseasesOnto/MA188,"Primary screwworm, new world screwworm",NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/AG543,Tetratrichomonas gallinarum,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/protozoaire
http://opendata.inra.fr/AnimalDiseasesOnto/MA286,White sturgeon iridoviral disease,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MA365,Oodiniosis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/AG288,Egypt bee virus,EBV,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/virus
http://opendata.inra.fr/AnimalDiseasesOnto/AG454,Anguillicola crassus,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/nematode
http://opendata.inra.fr/AnimalDiseasesOnto/MH75,Porcine Respiratory Corona Virus Infection (Swine),Porcine Respiratory Corona Virus Infection|PRCV,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA241
http://opendata.inra.fr/AnimalDiseasesOnto/AG495,Baculovirus penaei,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/baculovirus
http://opendata.inra.fr/AnimalDiseasesOnto/MH285,Mastitis (Swine),Mastitis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA47
http://opendata.inra.fr/AnimalDiseasesOnto/MH394,Equine sarcoid (Equidae),Equine sarcoid,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA108
http://opendata.inra.fr/AnimalDiseasesOnto/AG344,Epizootic haematopoietic necrosis virus,EHNV,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/iridovirus
http://opendata.inra.fr/AnimalDiseasesOnto/Equin,Equidae,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/ProductionAnimal
http://opendata.inra.fr/AnimalDiseasesOnto/AG209,Echinococcus vogeli,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/parasite
http://opendata.inra.fr/AnimalDiseasesOnto/MH316,Nematodosis (Crustacean),Nematodosis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA363
http://opendata.inra.fr/AnimalDiseasesOnto/mesomycetozoaires,mesomycetozoaires,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/PathogenicAgent
http://opendata.inra.fr/AnimalDiseasesOnto/MH25,arthritis (Swine),arthritis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA268
http://opendata.inra.fr/AnimalDiseasesOnto/MH54,candidiasis (Rabbit),candidiasis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA114
http://opendata.inra.fr/AnimalDiseasesOnto/MH206,Haemogregarine infection (Fish),Haemogregarine infection,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA347
http://opendata.inra.fr/AnimalDiseasesOnto/MA264,Classical Swine Fever,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MA199,Schistosomiasis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/AG282,[],NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/virus
http://opendata.inra.fr/AnimalDiseasesOnto/MA9,Bovine respiratory disease,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/MH529,Gangrenous Dermatitis (Poultry),Clostridial dermatitis|Gangrenous dermatomyositis|Gangrenous Dermatitis|Gas edema disease,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA407
http://opendata.inra.fr/AnimalDiseasesOnto/MA151,Babesiosis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/Disease
http://opendata.inra.fr/AnimalDiseasesOnto/AG131,Aspergillus niger,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/champignon
http://opendata.inra.fr/AnimalDiseasesOnto/AG465,Angiostrogylus cantonensis,NA,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/nematode
http://opendata.inra.fr/AnimalDiseasesOnto/MH16,"Anaplasmosis (Sheep, Goat)",ehrlichiosis|Anaplasmosis|granulocytic ehrlichiosis|Tick fever|anaplasmosis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA4
http://opendata.inra.fr/AnimalDiseasesOnto/MH586,Pseudotuberculosis (Poultry),Pseudotuberculosis,FALSE,http://opendata.inra.fr/AnimalDiseasesOnto/MA137
